url,emails,telephones,facebook,twitter,instagram,linkedin,youtube,tiktok,contact_sources
https://www.meretmarine.com/fr,"abonnement@meretmarine.com, helene.marzal@meretmarine.com, info@meretmarine.com, helenmarzal@meretmarine.com","0298622093, 6724329672, 0676056550, 0298627530, 0298627641",https://www.facebook.com/MerEtMarine,https://twitter.com/MeretMarine,,https://fr.linkedin.com/company/meretmarine,,,"https://www.meretmarine.com/fr ==> True, https://www.meretmarine.com/fr/qui-sommes-nous ==> True, https://www.meretmarine.com/fr/nous-contacter#no-back ==> True"
https://www.infomediaire.net/,"commercial@cngroup.ma, marketing@infomediaire.ma, contact@cngroup.ma",0520245146,,,,,https://www.youtube.com/watch?v=kF2CWUWYF24,,"https://www.infomediaire.net/a-propos-de-nous/ ==> True, https://www.infomediaire.net/contact/ ==> True, https://www.infomediaire.net/ ==> True"
https://www.abidjan.net/,info@weblogy.com,,https://www.facebook.com/abidjan.net,https://twitter.com/abidjan_net,,,https://www.youtube.com/user/abidjannetTV,,https://www.abidjan.net/ ==> True
https://www.hibasport.com/,infos.amtm@gmail.com,"+2727, +23234, +212 27271, 6313, 672, 0019:0019:00, +235, 5959, 7306, +258, +2680, +212 6680, +212 2334, +212 231210, 589, -19:0019:0019:0019:, +63, +2710, +2721, 6363, 7255, +6380, +359, 00212 66339713, +234, +7255, 42024-05-21, +2101, +7475, +212 27121, +7271, +212 6305, +20 244..., 12345678910, +7306, 687, 6235, 002126633971342024-, 6258, +212 210, +2110, +588, 5288, 00212663397134, +672, +787, +3065, 7475",,,,,,,"https://www.hibasport.com/#google_vignette ==> True, https://www.hibasport.com/contact.html ==> True, https://www.hibasport.com/ ==> True"
https://www.marocecho.com/,contact@marocecho.com,,,,,,,,https://www.marocecho.com/ ==> True
https://www.bladi.net/,,,,,,,,,"https://www.bladi.net/ ==> False, https://www.bladi.net/contact.html ==> False"
https://www.lemag.ma/,", editors@lemag.ma","+33140219595, +33-140219595, +33 140219595",,,,,,,"https://www.lemag.ma/ ==> False, https://www.lemag.ma/contacter-lequipe/ ==> True"
https://www.alarabiya.net/,"logo@2x.png, contactus@alarabiya.net",,https://www.facebook.com/AlArabiya/,https://www.twitter.com/AlArabiya/,https://www.instagram.com/alarabiya/,https://www.linkedin.com/company/alarabiya/,https://www.youtube.com/alarabiya/,,https://www.alarabiya.net/ ==> True
https://www.achnoo.com/,,,,,,,,,"https://www.achnoo.com/ ==> False, https://www.achnoo.com/contact/ ==> False"
https://www.aeronautique.ma/,contact@aeronautique.ma,,"https://www.facebook.com/Aeronautique.ma, http://www.facebook.com/share.php?u=https%3A%2F%2Fwww.aeronautique.ma%2FAeronautique-ma-Qui-sommes-nous_a4844.html","http://twitter.com/intent/tweet?text=Aeronautique.ma+%3A+Qui+sommes-nous+%3F+http%3A%2F%2Fxfru.it%2FyGgqsa, http://twitter.com/aerohebdo",http://instagram.com/aeronautique.ma/,http://www.linkedin.com/shareArticle?mini=true&amp;url=https%3A%2F%2Fwww.aeronautique.ma%2FAeronautique-ma-Qui-sommes-nous_a4844.html&amp;title=Aeronautique.ma+%3A+Qui+sommes-nous+%3F&amp;source=&amp;summary=,http://www.youtube.com/user/aeronautiquema,,"https://www.aeronautique.ma/ ==> True, https://www.aeronautique.ma/forms/Demande-Media-Kit-2024_f5.html ==> True, https://www.aeronautique.ma/forms/Pour-nous-contacter_f3.html ==> True, https://www.aeronautique.ma/Aeronautique-ma-Qui-sommes-nous_a4844.html ==> True"
https://www.yabiladi.com/,"redaction@yabiladi.com, webmaster@yabiladi.com, pub@yabiladi.com",,https://www.facebook.com/fr.yabiladi,https://twitter.com/yabiladi_fr,,,https://www.youtube.com/c/yabiladiTv,,"https://www.yabiladi.com/ ==> True, https://www.yabiladi.com/contact/nous ==> True"
https://febrayer.com/,02d@2x.png,"2626242622, 04:3406:1813:25",https://web.facebook.com/febrayer?_rdr,https://twitter.com/Febrayer_com,https://www.instagram.com/febrayer/?hl=en,,https://www.youtube.com/channel/UCbCayPbm7dTpbyNOPuMsSfA,https://www.tiktok.com/@febrayer.com,"https://febrayer.com/category/%d8%a7%d8%b9%d9%85%d8%af%d8%a9 ==> False, https://febrayer.com/ ==> True, https://febrayer.com/ ==> False"
https://lareleve.ma/,sreleve@yahoo.fr,"+212537736115, +212537736115+212661368360, +212661368360",https://www.facebook.com/lareleve.ma,https://twitter.com/sitelareleve,,,"https://www.youtube.com/channel/UC5qP_JL9h5TTZd4Qp6wA1qA, https://www.youtube.com/channel/UCd5UHAiOKrhs39YzzXs5PTQ",,"https://lareleve.ma/contactez-nous/ ==> True, https://lareleve.ma/ ==> True, https://lareleve.ma/#google_vignette ==> True"
https://burkina24.com/,info@burkina24.com,"226)25-33-38-30, +(226)25-33-38-30","https://web.facebook.com/Burkina24, https://www.facebook.com/Burkina24",https://twitter.com/burkina24,https://www.instagram.com/burkina24/,https://www.linkedin.com/company/burkina-24/,https://www.youtube.com/user/B24Ouaga/videos,"https://www.tiktok.com/@burkina_24?, https://www.tiktok.com/@burkina_24","https://burkina24.com/#google_vignette ==> True, https://burkina24.com/author/redaction-b24/ ==> True, https://burkina24.com/ ==> True"
https://www.faso-tic.net/?lang=fr,,,,,,,,,https://www.faso-tic.net/?lang=fr ==> False
https://www.elkhabar.com/,,,,,,,,,https://www.elkhabar.com/ ==> False
https://www.aljazeera.net/,,,"https://www.facebook.com/aljazeera.net, https://www.facebook.com/AlJazeeraPR","https://twitter.com/AJArabicnet, http://www.twitter.com/AlJazeera, https://www.twitter.com/honaaljazeera","https://www.instagram.com/ajmnpr, https://www.instagram.com/aljazeera.net/",,https://www.youtube.com/channel/UC7nv41HpN5wqwjC2EQykymQ,https://www.tiktok.com/@ajarabicnet,"https://network.aljazeera.net/ar ==> True, https://network.aljazeera.net/ar/contact?tid=145 ==> True, https://www.aljazeera.net/%D8%A7%D8%AD%D8%B5%D9%84-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9 ==> True, https://commercial.aljazeera.net/ ==> False, https://www.aljazeera.net/ ==> True"
https://www.safipress.com/,,,,,,,,,https://www.safipress.com/ ==> False
https://econostrum.info/,,,https://www.facebook.com/Econostrum.info/,https://twitter.com/Econostrum_info,,,https://www.youtube.com/@YtbEconostrum,,https://econostrum.info/ ==> True
https://www.educarriere.ci/,ci@educarriere.net,"5514141401414114142722444448, 2722444448, 0141411414, 551414140141411414, 0555141414",https://www.facebook.com/pages/Educarriere/141995289165934,https://twitter.com/#!/Educarriere_CI,,https://www.linkedin.com/showcase/educarriere/,https://www.youtube.com/channel/UCCuiAY9_-1qSsliygM6p0XA,,https://www.educarriere.ci/ ==> True
https://www.akhbarona.com/,"contact@akhbarona.com, Contact@akhbarona.com, Akhbarona@hotmail.com","00212690937254, 212690937254",,,,,,,"https://www.akhbarona.com/team.html ==> True, https://www.akhbarona.com/contact/ ==> True, https://www.akhbarona.com/#google_vignette ==> False, https://www.akhbarona.com/ ==> False, https://www.akhbarona.com/index.1.html ==> False, https://www.akhbarona.com/submit.html ==> True"
https://leguide.ma/,info@leguide.ma,,https://www.facebook.com/3wdev.ma,https://twitter.com/Agence3wdev,https://www.instagram.com/3wdev/,,https://www.youtube.com/channel/UCqGHUlWLGNkJIrPvz7iOK_A,,"https://leguide.ma/a-propos-de-nous/ ==> True, https://leguide.ma/ ==> True, https://leguide.ma/contact/ ==> True"
https://atlasinfo.fr/,,,https://www.facebook.com/Atlasinfo.fr,https://twitter.com/atlasinfo,https://instagram.com/atlasinfo.fr,,https://youtube.com/channel/UCihF5DU7l6o0Qtw9SVltthQ,,https://atlasinfo.fr/ ==> True
https://www.infomaroc.net/,contact@infomaroc.net,,,,,,,,"https://www.infomaroc.net/equipe-de-travail/ ==> True, https://www.infomaroc.net/contact/ ==> True, https://www.infomaroc.net/ ==> True"
https://www.maghrebemergent.com/,,,,,,,,,"https://www.maghrebemergent.com/contact/ ==> False, https://www.maghrebemergent.com/notre-equipe/ ==> False, https://www.maghrebemergent.com/ ==> False"
https://www.rewmi.com/,"reminetwork@gmail.com, mbene.promo@gmail.com, rewminetwork@gmail.com, redactionrewmi.com@gmail.com","+221777827503, 221338676700, +221777827515, 221777827503, 221777827515, +221338676700",https://www.facebook.com/rewmiofficiel,https://twitter.com/RewmiOfficiel,https://www.instagram.com/rewmipointcom/,https://www.linkedin.com/company/rewmi-officiel,https://www.youtube.com/user/rewmiofficiel,,https://www.rewmi.com/ ==> True
https://www.lesechos.fr/,"communication-regie@lesechosleparisien.fr, serviceclients@lesechos.fr, u002F0e0a1086b96c97ed33644f39e90e698e@o4505647359524864.ingest.sentry.io","22538855,37-0.11, 0170376136","https://www.facebook.com/lesechos/, https://www.facebook.com/Team-Media-475986885908701/","https://twitter.com/EchosParisien_M, https://twitter.com/LesEchos","https://instagram.com/echosparisienmedias, https://www.instagram.com/lesechos/","https://www.linkedin.com/company/les-echos/, https://www.linkedin.com/company/les-echos, https://www.linkedin.com/company/lesechosleparisienmedias",,,"https://medias.lesechosleparisien.fr/portfolio/accueil/#utm_source=le%3Alec0f&utm_medium=click&utm_campaign=footer_ad ==> True, https://www.lesechos.fr/ ==> True, https://aide.lesechos.fr/#faq-formulaire#utm_source=le%3Alec0f&utm_medium=click&utm_campaign=footer_help ==> True"
https://kech24.com/,"redaction@kech24.com, info@kech24.com, contact@kech24.com",,"https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fkech24.com%2F%25d9%2581%25d8%25b1%25d9%258a%25d9%2582-%25d8%25a7%25d9%2584%25d8%25b9%25d9%2585%25d9%2584.html, https://www.facebook.com/kech24/","https://twitter.com/kech24, https://twitter.com/intent/tweet?url=https%3A%2F%2Fkech24.com%2F%25d9%2581%25d8%25b1%25d9%258a%25d9%2582-%25d8%25a7%25d9%2584%25d8%25b9%25d9%2585%25d9%2584.html&amp;text=فريق العمل",https://www.instagram.com/kech24officiel/,,https://www.youtube.com/channel/UCHCJSdpqtpKzSaOBJ87NmNw,,"https://kech24.com/%d9%81%d8%b1%d9%8a%d9%82-%d8%a7%d9%84%d8%b9%d9%85%d9%84.html ==> True, https://kech24.com/cat/%d9%84%d9%84%d9%86%d8%b3%d8%a7%d8%a1 ==> True, https://kech24.com/%d8%a7%d8%aa%d8%b5%d9%84-%d8%a8%d9%86%d8%a7-%d9%85%d9%88%d8%a8%d8%a7%d9%8a%d9%84 ==> True, https://kech24.com/ ==> True, https://kech24.com/%d9%84%d9%84%d8%a5%d8%b4%d9%87%d8%a7%d8%b1-2 ==> True"
https://www.dakaractu.com/,"dakaractu@gmail.com, pub.dakaractu@gmail.com",,https://www.facebook.com/dakaractupointcom/,https://twitter.com/dakaractu,https://www.instagram.com/dakaractu/,,https://www.youtube.com/channel/UCG0t6XiAHui-ziz7SwFTN0g,,https://www.dakaractu.com/ ==> True
https://www.zoodomail.com/,"tiemtor@yahoo.fr, contact@zoodomail.com","(00226)73613434, (00226)25450786, 226)73613434",,,,,,,https://www.zoodomail.com/ ==> True
https://www.koaci.com/,"contact@koaci.com, koaci@yahoo.fr","+2250708855293, +225 708 855 293",https://www.facebook.com/pages/Koacicom-Linfo-au-coeur-de-lAfrique/261076326310,https://twitter.com/Koaci,,,,,"https://www.koaci.com/#google_vignette ==> True, https://www.koaci.com/ ==> True"
https://www.seneweb.com/,"pub@seneweb.com, redaction@seneweb.com","+221772433535, +221338600950, 221772433535221338601090221338600950, +221338601090, +1-202-596-2610",https://www.facebook.com/SenewebPointCom/,https://twitter.com/seneweb?lang=en,,,https://www.youtube.com/channel/UCUotxi5bHZo2hVxyn6Ss6RQ?sub_confirmation=1,,https://www.seneweb.com/ ==> True
https://www.sahara24.net/,"u0644sahara24media@gmail.com, sahara24media@gmail.com","123456789101112131415161718, 0808504964, 0670883299",https://www.facebook.com/sahara24.net,https://twitter.com/sahara24maroc,https://instagram.com/sahara24officiel,,https://youtube.com/channel/UCiHA8dbkedPuOry6_OMs3mw,https://www.tiktok.com/@sahara24.net,"https://www.sahara24.net/team/ ==> True, https://www.sahara24.net/ ==> True, https://www.sahara24.net/contact/ ==> True, https://www.sahara24.net/publicite/ ==> True"
https://www.marrakech24.info/,Contact[@]Marrakech24.info,"91011121314151617181920, 92312345»102030, 0662085501",https://www.facebook.com/Mraksh24/,,,,https://www.youtube.com/channel/UCEmMolf4nXb4GE_zwvcmafQ,,"https://www.marrakech24.info/%d9%87%d9%8a%d8%a6%d8%a9-%d8%a7%d9%84%d8%aa%d8%ad%d8%b1%d9%8a%d8%b1 ==> True, https://www.marrakech24.info/ ==> True, https://www.marrakech24.info/author/hamid ==> True, https://www.marrakech24.info/%d8%a5%d8%aa%d8%b5%d9%84-%d8%a8%d9%86%d8%a7 ==> True, https://www.marrakech24.info/%d9%85%d9%86-%d9%86%d8%ad%d9%86 ==> True"
https://www.leral.net/,,428/05/2024,,,,,,,"https://www.leral.net/#google_vignette ==> True, https://www.leral.net/ ==> True"
https://www.20minutes.fr/,"montpellier@20minutes.fr, dpo@20minutes.fr, vplumot@20minutes.fr, acirez@rosselconseilmedias.fr, recrutement@20minutes.fr, bordeaux@20minutes.fr, strasbourg@20minutes.fr, agencenicepresse@gmail.com, paris@20minutes.fr, yketfi@20minutes.fr, polepublocales@20minutes.fr, 96lyon@20minutes.fr, polepartenariat@20minutes.fr, nmanuel@20minutes.fr, slopes@20minutes.fr, marketing@20minutes.fr, mailtopolepublocales@20minutes.fr, 59bordeaux@20minutes.fr, 00toulouse@20minutes.fr, ops@20minutes.fr, toulouse@20minutes.fr, 70nantes@20minutes.fr, jpallier@20minutes.fr, marseille@20minutes.fr, 65rennes@20minutes.fr, adops@20minutes.fr, rennes@20minutes.fr, nantes@20minutes.fr, jrodrigues@20minutes.fr, infopresse@20minutes.fr, aroulland@20minutes.fr, lyon@20minutes.fr, 43marseille@20minutes.fr, 36strasbourg@20minutes.fr, lille@20minutes.fr, cjardin@rosselconseilmedias.fr","0491335943, 05565669, 0153266565, 04913359, 01532665, +33153266565), 0388239636, 0240899270, +33153266565, 02492969, 02408992, 05343093",https://www.facebook.com/20minutes,"https://twitter.com/20minutesmedia, https://twitter.com/20Minutes",https://www.instagram.com/20minutesfrance/,,https://www.youtube.com/channel/UCD25QI36ly-8hWm9OPOz7aw,https://www.tiktok.com/@20minutesfrance?lang=fr,"https://www.20minutes.fr/contact ==> True, https://www.20minutes.fr/ ==> True, https://www.20minutes-media.com/contacts ==> True"
